Q1_Please_enter_your_age,Q2_What_is_your_gender,Q3_How_satisfied_are_you_with_our_service,completion_time_sec
24,Other,3.0,31
16,Male,4.0,19
78,Male,5.0,50
68,Female,3.0,19
36,Other,5.0,29
66,Prefer not to say,5.0,47
9,Female,5.0,53
48,Male,5.0,13
33,Other,3.0,95
37,Prefer not to say,3.0,145
17,Male,4.0,25
54,Prefer not to say,2.0,125
6,Male,5.0,26
79,Other,4.0,79
32,Other,,28
22,Female,5.0,50
77,Female,5.0,63
70,Prefer not to say,5.0,82
50,Other,2.0,52
21,Female,5.0,85
37,Male,3.0,43
37,Female,4.0,14
88,Male,5.0,36
34,Prefer not to say,1.0,8
26,Female,2.0,62
57,Male,4.0,134
50,Prefer not to say,4.0,29
48,Female,4.0,16
79,Prefer not to say,5.0,173
38,Male,3.0,20
32,Other,4.0,102
39,Female,4.0,36
72,Male,4.0,15
13,Prefer not to say,4.0,156
26,Prefer not to say,3.0,68
65,Other,4.0,62
89,Prefer not to say,3.0,9
29,Other,5.0,60
85,Prefer not to say,5.0,50
83,Male,4.0,110
45,Other,3.0,22
11,Other,1.0,90
63,Male,4.0,48
76,Female,4.0,5
71,Female,2.0,30
37,Other,4.0,26
85,Male,4.0,32
69,Female,2.0,46
64,Female,4.0,96
85,Prefer not to say,5.0,40
62,Female,3.0,37
48,Male,2.0,104
52,Male,4.0,26
41,Male,3.0,49
29,Prefer not to say,5.0,17
29,Other,2.0,25
61,Male,4.0,104
17,Prefer not to say,3.0,58
81,Other,4.0,60
16,Male,4.0,63
67,Other,5.0,56
66,Male,4.0,37
88,Female,3.0,95
32,Prefer not to say,5.0,5
59,Male,2.0,31
79,Female,4.0,74
46,Male,3.0,42
65,Female,5.0,71
84,Prefer not to say,4.0,16
42,Male,3.0,98
85,Male,4.0,167
9,Prefer not to say,5.0,48
88,Other,1.0,121
52,Other,3.0,102
39,Prefer not to say,4.0,48
52,Other,5.0,52
18,Female,3.0,62
58,Prefer not to say,3.0,87
30,Female,3.0,41
47,Male,4.0,7
46,Other,,82
22,Other,5.0,5
59,Other,4.0,24
54,Female,4.0,67
25,Prefer not to say,4.0,28
38,Male,2.0,32
44,Male,5.0,36
34,Male,4.0,79
74,Male,3.0,42
29,Male,4.0,59
73,Male,5.0,36
33,Prefer not to say,3.0,69
71,Prefer not to say,3.0,8
61,Other,5.0,104
51,Female,3.0,31
21,Other,5.0,93
53,Other,3.0,54
54,Female,,41
88,Prefer not to say,1.0,21
9,Prefer not to say,3.0,33
17,Male,4.0,62
67,Male,4.0,59
43,Female,,18
72,Female,5.0,89
49,Other,4.0,34
21,Other,4.0,29
63,Female,3.0,34
84,Female,5.0,13
63,Female,5.0,52
12,Male,4.0,52
34,Male,4.0,48
7,Female,4.0,92
21,Prefer not to say,3.0,85
55,Male,5.0,40
28,Male,2.0,11
84,Prefer not to say,4.0,147
68,Female,4.0,15
88,Prefer not to say,5.0,19
78,Female,4.0,10
75,Male,2.0,90
53,Prefer not to say,2.0,89
24,Prefer not to say,4.0,108
81,Female,4.0,107
33,Other,5.0,14
14,Female,,51
13,Male,4.0,95
75,Other,3.0,158
67,Female,4.0,47
37,Female,3.0,140
28,Other,4.0,45
84,Male,1.0,47
36,Male,4.0,35
8,Male,5.0,61
66,Other,4.0,10
82,Prefer not to say,4.0,21
26,Female,4.0,42
27,Other,3.0,165
30,Other,4.0,94
53,Male,4.0,55
48,Female,4.0,31
26,Other,4.0,75
71,Female,3.0,7
46,Other,3.0,149
56,Male,4.0,58
21,Prefer not to say,5.0,39
18,Other,5.0,38
68,Prefer not to say,4.0,23
49,Prefer not to say,4.0,157
68,Male,4.0,17
34,Prefer not to say,,116
17,Prefer not to say,3.0,70
30,Female,5.0,37
36,Female,,48
50,Prefer not to say,5.0,17
55,Other,4.0,20
38,Female,1.0,39
80,Prefer not to say,3.0,70
32,Other,3.0,61
23,Prefer not to say,1.0,156
52,Male,,67
76,Prefer not to say,4.0,140
38,Other,3.0,91
20,Prefer not to say,2.0,30
75,Male,3.0,86
31,Other,,17
55,Prefer not to say,5.0,86
88,Male,5.0,42
58,Other,5.0,155
21,Prefer not to say,,72
76,Female,5.0,33
72,Prefer not to say,5.0,32
5,Male,5.0,6
18,Female,2.0,16
11,Male,5.0,57
68,Prefer not to say,4.0,91
76,Prefer not to say,4.0,11
12,Other,3.0,55
58,Other,,9
28,Prefer not to say,5.0,104
59,Male,5.0,126
5,Female,4.0,97
76,Male,4.0,29
73,Prefer not to say,4.0,162
36,Male,5.0,89
5,Other,5.0,55
70,Male,,81
46,Female,5.0,78
83,Male,5.0,47
13,Other,4.0,124
80,Male,4.0,49
78,Prefer not to say,4.0,24
28,Male,3.0,130
23,Prefer not to say,4.0,110
55,Male,4.0,121
85,Male,3.0,43
6,Female,4.0,4
14,Male,4.0,115
73,Prefer not to say,4.0,21
10,Other,3.0,72
66,Other,4.0,50
70,Male,3.0,34
12,Other,4.0,9
72,Male,3.0,114
63,Male,5.0,16
54,Female,2.0,62
40,Other,1.0,54
12,Male,3.0,93
21,Female,3.0,20
63,Male,4.0,23
82,Prefer not to say,5.0,95
12,Prefer not to say,4.0,42
82,Other,4.0,16
47,Other,,5
67,Female,1.0,114
85,Female,,23
16,Other,4.0,52
88,Male,3.0,11
60,Prefer not to say,4.0,46
53,Male,4.0,61
56,Other,5.0,55
15,Prefer not to say,4.0,43
31,Male,5.0,47
66,Female,3.0,51
13,Male,1.0,34
86,Male,4.0,15
40,Other,1.0,59
50,Other,4.0,52
88,Male,4.0,77
33,Prefer not to say,4.0,33
72,Female,4.0,90
83,Other,3.0,15
45,Male,3.0,48
32,Prefer not to say,4.0,27
68,Female,4.0,130
28,Male,2.0,50
20,Male,2.0,122
26,Female,4.0,38
51,Other,5.0,66
21,Prefer not to say,5.0,82
5,Male,1.0,45
35,Prefer not to say,3.0,77
16,Other,,114
24,Male,2.0,77
23,Female,5.0,6
9,Female,5.0,28
19,Male,4.0,31
29,Other,3.0,23
39,Other,5.0,196
59,Other,4.0,36
67,Other,4.0,39
51,Prefer not to say,4.0,59
71,Male,4.0,60
86,Male,4.0,30
68,Female,4.0,77
26,Prefer not to say,4.0,53
84,Male,4.0,58
83,Male,3.0,44
73,Prefer not to say,1.0,38
81,Male,3.0,27
78,Male,4.0,65
84,Male,4.0,77
6,Other,,24
29,Male,4.0,110
65,Prefer not to say,5.0,131
9,Prefer not to say,4.0,103
32,Other,4.0,125
85,Female,5.0,134
70,Female,2.0,63
19,Prefer not to say,3.0,29
59,Other,4.0,9
42,Prefer not to say,4.0,65
27,Male,4.0,19
86,Other,4.0,4
18,Male,5.0,15
36,Female,5.0,95
48,Prefer not to say,3.0,46
74,Female,,44
86,Male,4.0,98
62,Female,4.0,59
8,Female,4.0,74
66,Male,2.0,56
64,Prefer not to say,5.0,38
79,Prefer not to say,4.0,83
63,Male,4.0,16
79,Other,3.0,34
33,Female,4.0,37
23,Other,5.0,66
21,Male,,47
8,Other,3.0,69
48,Female,,2
8,Female,3.0,91
63,Other,2.0,35
16,Prefer not to say,4.0,6
51,Female,4.0,18
11,Male,3.0,50
89,Female,3.0,102
16,Male,3.0,6
75,Other,4.0,95
58,Female,5.0,15
62,Female,3.0,79
67,Other,3.0,104
19,Prefer not to say,4.0,64
41,Other,1.0,82
60,Male,4.0,40
77,Female,4.0,133
84,Female,5.0,57
35,Prefer not to say,4.0,18
19,Male,4.0,66
6,Female,1.0,53
17,Other,,51
9,Prefer not to say,,106
52,Male,5.0,24
37,Other,,29
36,Female,5.0,52
57,Male,3.0,22
25,Female,4.0,64
70,Female,4.0,104
65,Female,2.0,11
58,Other,3.0,43
79,Male,5.0,2
45,Other,4.0,21
42,Prefer not to say,5.0,108
37,Prefer not to say,2.0,174
12,Female,4.0,61
40,Female,4.0,70
37,Other,5.0,46
33,Male,3.0,6
61,Prefer not to say,5.0,39
76,Other,3.0,42
65,Female,4.0,34
59,Prefer not to say,3.0,82
56,Other,3.0,38
47,Prefer not to say,5.0,7
30,Other,4.0,89
6,Male,2.0,49
59,Male,4.0,104
22,Prefer not to say,5.0,43
54,Female,4.0,33
85,Prefer not to say,4.0,40
49,Prefer not to say,5.0,6
19,Male,4.0,29
11,Other,1.0,58
85,Other,4.0,29
87,Female,5.0,88
31,Other,2.0,60
44,Prefer not to say,4.0,94
21,Male,,23
36,Prefer not to say,4.0,68
20,Female,3.0,16
67,Male,5.0,141
82,Prefer not to say,4.0,71
64,Male,4.0,18
86,Female,3.0,105
56,Other,2.0,83
84,Other,1.0,46
53,Male,2.0,30
53,Female,5.0,69
84,Female,5.0,55
30,Other,2.0,70
55,Male,5.0,8
47,Other,4.0,93
74,Female,5.0,74
75,Prefer not to say,4.0,68
13,Female,3.0,34
48,Prefer not to say,2.0,52
68,Male,4.0,75
6,Prefer not to say,2.0,39
40,Other,4.0,40
7,Male,5.0,19
58,Female,4.0,56
25,Other,3.0,170
71,Other,3.0,23
13,Female,2.0,28
16,Male,4.0,44
76,Other,3.0,128
41,Prefer not to say,5.0,75
89,Male,4.0,48
41,Prefer not to say,4.0,57
71,Male,5.0,149
60,Prefer not to say,2.0,9
89,Male,4.0,12
67,Other,1.0,43
30,Other,,82
50,Female,,75
57,Prefer not to say,4.0,69
64,Other,4.0,4
36,Other,5.0,50
66,Female,4.0,148
51,Other,1.0,161
65,Other,4.0,68
8,Other,3.0,7
6,Female,5.0,50
27,Female,4.0,47
59,Prefer not to say,4.0,99
45,Prefer not to say,4.0,68
72,Prefer not to say,3.0,26
41,Prefer not to say,2.0,53
15,Prefer not to say,3.0,120
40,Other,3.0,101
19,Prefer not to say,3.0,19
71,Other,4.0,188
34,Male,4.0,10
61,Male,4.0,121
66,Male,4.0,106
37,Female,2.0,69
69,Male,5.0,58
5,Female,4.0,16
7,Male,3.0,149
13,Other,2.0,13
36,Prefer not to say,4.0,8
81,Prefer not to say,,51
49,Female,4.0,66
61,Other,3.0,40
25,Female,,23
27,Male,4.0,20
81,Prefer not to say,4.0,20
30,Prefer not to say,2.0,21
76,Male,4.0,48
34,Prefer not to say,3.0,42
73,Other,5.0,37
28,Other,,57
78,Female,3.0,71
87,Prefer not to say,,73
68,Male,4.0,11
39,Other,2.0,48
26,Female,5.0,39
43,Other,5.0,60
59,Prefer not to say,4.0,17
11,Prefer not to say,3.0,92
66,Other,2.0,36
43,Prefer not to say,2.0,120
24,Prefer not to say,1.0,113
60,Female,4.0,46
70,Female,3.0,71
19,Prefer not to say,4.0,78
78,Male,4.0,71
25,Other,4.0,126
83,Male,4.0,18
38,Female,3.0,78
39,Female,5.0,63
9,Female,2.0,107
60,Male,4.0,90
87,Female,5.0,40
11,Male,4.0,127
57,Prefer not to say,3.0,47
48,Female,5.0,56
62,Male,5.0,52
46,Prefer not to say,4.0,35
22,Other,3.0,61
10,Male,5.0,13
8,Male,3.0,45
73,Male,5.0,38
18,Female,4.0,60
45,Male,1.0,28
51,Other,5.0,117
57,Male,4.0,96
25,Male,4.0,45
17,Female,3.0,64
70,Other,4.0,20
19,Female,5.0,81
84,Other,4.0,79
49,Other,3.0,67
88,Other,,90
69,Other,2.0,65
50,Other,2.0,69
7,Other,4.0,19
21,Female,4.0,23
21,Other,5.0,47
88,Other,3.0,33
24,Other,5.0,105
8,Male,,100
79,Female,4.0,74
19,Male,,104
61,Female,4.0,17
49,Male,3.0,41
31,Prefer not to say,3.0,17
24,Female,3.0,253
83,Male,5.0,34
10,Female,4.0,308
22,Other,2.0,53
53,Other,,130
89,Male,4.0,45
28,Male,3.0,108
85,Female,4.0,37
15,Other,,26
22,Male,4.0,14
39,Prefer not to say,4.0,47
59,Prefer not to say,1.0,14
32,Female,4.0,29
40,Other,,110
28,Prefer not to say,2.0,43
37,Prefer not to say,4.0,15
41,Other,,60
17,Other,4.0,86
20,Male,5.0,27
47,Female,3.0,78
77,Other,,83
54,Female,5.0,136
17,Female,5.0,80
75,Prefer not to say,5.0,30
39,Female,5.0,32
77,Female,,99
39,Female,4.0,56
28,Prefer not to say,1.0,58
89,Other,3.0,90
57,Prefer not to say,3.0,135
43,Other,5.0,8
23,Prefer not to say,5.0,32
48,Prefer not to say,3.0,56
50,Other,2.0,47
49,Male,,29
36,Male,5.0,83
9,Male,3.0,147
80,Other,5.0,89
10,Prefer not to say,3.0,101
86,Prefer not to say,3.0,54
11,Male,4.0,40
87,Male,2.0,90
19,Female,5.0,23
77,Male,3.0,58
24,Female,1.0,65
63,Other,4.0,227
88,Female,4.0,60
8,Prefer not to say,4.0,35
78,Female,4.0,30
44,Female,3.0,157
69,Female,5.0,122
39,Male,4.0,34
48,Male,4.0,55
11,Prefer not to say,4.0,123
26,Prefer not to say,1.0,45
27,Male,4.0,41
69,Female,4.0,26
24,Other,3.0,99
36,Other,4.0,48
40,Male,4.0,32
22,Other,2.0,34
37,Male,4.0,53
73,Female,3.0,41
86,Female,4.0,93
13,Female,4.0,79
46,Male,4.0,114
75,Other,2.0,42
83,Female,4.0,47
8,Male,4.0,69
50,Male,5.0,161
76,Other,1.0,26
28,Female,4.0,41
76,Male,3.0,74
73,Male,3.0,8
27,Male,4.0,33
59,Other,3.0,184
19,Male,4.0,21
55,Female,,88
54,Prefer not to say,1.0,109
51,Other,3.0,26
87,Other,3.0,27
29,Other,2.0,46
43,Female,5.0,124
72,Male,3.0,28
50,Prefer not to say,5.0,2
76,Male,4.0,49
17,Other,4.0,23
42,Male,2.0,93
40,Other,4.0,110
41,Prefer not to say,3.0,60
46,Prefer not to say,5.0,19
23,Female,5.0,20
41,Other,4.0,59
69,Female,4.0,32
89,Other,3.0,158
43,Male,1.0,38
30,Other,2.0,99
46,Female,4.0,30
66,Male,5.0,97
57,Male,5.0,112
71,Prefer not to say,3.0,113
54,Other,5.0,30
73,Other,3.0,48
33,Prefer not to say,5.0,13
6,Male,3.0,17
22,Prefer not to say,5.0,36
64,Other,3.0,31
18,Other,2.0,63
44,Other,4.0,13
68,Other,3.0,42
34,Other,2.0,57
33,Male,4.0,77
33,Other,5.0,92
23,Other,5.0,77
62,Female,1.0,146
44,Male,4.0,160
13,Female,4.0,21
81,Female,4.0,83
35,Male,,62
82,Other,,104
19,Male,3.0,117
38,Male,4.0,61
66,Prefer not to say,5.0,156
78,Prefer not to say,2.0,105
61,Female,3.0,39
25,Male,4.0,27
58,Male,4.0,25
41,Prefer not to say,3.0,26
44,Male,4.0,49
24,Male,2.0,13
75,Female,4.0,62
22,Other,4.0,101
48,Male,2.0,53
60,Other,5.0,44
21,Male,2.0,37
46,Prefer not to say,4.0,41
75,Prefer not to say,4.0,124
32,Female,2.0,56
25,Male,1.0,145
41,Prefer not to say,4.0,54
27,Prefer not to say,3.0,54
52,Other,3.0,85
63,Female,4.0,80
78,Prefer not to say,5.0,79
56,Other,3.0,56
21,Other,5.0,62
42,Prefer not to say,4.0,62
5,Other,3.0,122
79,Prefer not to say,1.0,60
37,Male,4.0,47
48,Other,5.0,22
24,Male,1.0,116
51,Male,4.0,46
73,Other,4.0,21
46,Female,4.0,17
30,Female,4.0,66
53,Male,3.0,67
75,Male,4.0,73
22,Female,4.0,34
13,Other,3.0,125
70,Female,3.0,39
64,Female,3.0,48
41,Prefer not to say,3.0,43
51,Female,2.0,62
33,Prefer not to say,,134
67,Male,5.0,63
19,Female,4.0,64
13,Prefer not to say,5.0,110
84,Other,4.0,21
70,Other,2.0,17
5,Female,4.0,32
13,Male,2.0,97
61,Prefer not to say,2.0,104
60,Male,5.0,100
24,Other,5.0,11
6,Male,5.0,22
5,Other,4.0,15
78,Prefer not to say,4.0,26
58,Male,3.0,203
23,Prefer not to say,4.0,30
22,Female,5.0,70
28,Other,4.0,64
56,Other,5.0,53
24,Other,4.0,169
15,Other,1.0,29
77,Male,4.0,42
83,Other,3.0,76
64,Other,4.0,26
20,Other,3.0,34
17,Male,5.0,43
57,Other,4.0,74
10,Male,4.0,102
29,Female,4.0,31
67,Other,4.0,137
51,Female,2.0,21
19,Prefer not to say,3.0,97
58,Other,2.0,16
86,Female,5.0,34
47,Other,4.0,165
18,Female,2.0,95
38,Male,5.0,29
6,Other,4.0,50
24,Other,4.0,63
20,Other,4.0,13
71,Other,,20
34,Prefer not to say,5.0,13
55,Male,4.0,13
7,Female,4.0,42
81,Other,5.0,29
55,Female,5.0,56
50,Female,5.0,51
44,Other,4.0,25
33,Male,5.0,35
27,Other,4.0,118
21,Prefer not to say,4.0,56
89,Other,,76
73,Prefer not to say,5.0,84
89,Other,5.0,75
70,Other,3.0,115
27,Prefer not to say,2.0,51
79,Female,3.0,10
83,Male,3.0,59
27,Female,3.0,11
11,Female,1.0,30
47,Prefer not to say,4.0,7
66,Prefer not to say,1.0,85
38,Prefer not to say,3.0,97
55,Female,2.0,41
48,Prefer not to say,5.0,20
74,Other,4.0,25
84,Male,4.0,149
59,Female,,30
70,Prefer not to say,3.0,37
62,Female,5.0,28
47,Other,4.0,176
65,Male,5.0,61
42,Prefer not to say,5.0,89
32,Prefer not to say,3.0,61
61,Prefer not to say,4.0,81
45,Other,2.0,46
77,Other,2.0,18
54,Female,5.0,57
65,Prefer not to say,5.0,166
73,Prefer not to say,4.0,55
67,Prefer not to say,5.0,20
85,Female,4.0,14
30,Prefer not to say,5.0,55
30,Other,,158
77,Male,5.0,87
27,Male,,86
56,Prefer not to say,3.0,48
77,Other,3.0,32
78,Other,3.0,46
74,Female,5.0,158
8,Male,5.0,73
5,Prefer not to say,2.0,102
10,Prefer not to say,4.0,22
60,Male,1.0,80
33,Male,5.0,60
7,Male,2.0,10
46,Male,5.0,73
13,Prefer not to say,4.0,16
85,Other,,41
63,Male,5.0,41
42,Other,4.0,100
46,Other,3.0,14
54,Prefer not to say,4.0,48
18,Other,2.0,60
49,Male,,140
37,Other,3.0,31
24,Male,4.0,38
38,Female,4.0,78
71,Male,5.0,132
88,Prefer not to say,5.0,15
71,Other,4.0,3
74,Other,3.0,34
43,Female,2.0,5
47,Female,4.0,36
43,Male,5.0,25
89,Male,4.0,112
48,Male,4.0,51
5,Prefer not to say,3.0,37
54,Female,5.0,45
78,Male,2.0,133
66,Female,4.0,107
7,Female,4.0,43
82,Other,,13
12,Female,3.0,25
52,Female,3.0,31
45,Female,5.0,180
40,Prefer not to say,4.0,6
61,Male,3.0,37
89,Female,,3
82,Prefer not to say,1.0,63
47,Female,3.0,15
32,Female,2.0,28
89,Other,3.0,119
63,Male,5.0,105
33,Prefer not to say,3.0,12
42,Male,5.0,44
38,Female,4.0,49
69,Male,5.0,13
24,Male,4.0,96
30,Prefer not to say,,68
31,Other,4.0,135
27,Other,5.0,44
75,Male,5.0,85
26,Other,5.0,130
51,Prefer not to say,4.0,222
72,Male,3.0,26
71,Female,4.0,12
70,Male,4.0,50
73,Other,5.0,75
86,Other,4.0,55
19,Other,2.0,101
48,Female,4.0,97
55,Prefer not to say,,49
69,Male,3.0,92
29,Female,3.0,45
65,Male,5.0,33
21,Other,5.0,73
56,Other,2.0,123
62,Male,5.0,132
85,Male,4.0,32
61,Prefer not to say,5.0,20
42,Male,4.0,16
73,Male,4.0,25
41,Other,3.0,82
79,Male,3.0,66
80,Male,2.0,76
38,Prefer not to say,3.0,55
39,Prefer not to say,1.0,28
64,Other,5.0,69
43,Prefer not to say,4.0,46
50,Other,2.0,74
20,Other,3.0,48
35,Other,4.0,61
18,Male,4.0,10
51,Female,1.0,79
36,Other,5.0,5
81,Male,4.0,110
21,Prefer not to say,4.0,133
60,Prefer not to say,2.0,58
40,Female,5.0,91
46,Prefer not to say,3.0,8
86,Male,4.0,45
23,Prefer not to say,4.0,67
11,Female,3.0,40
59,Other,5.0,20
34,Prefer not to say,4.0,111
80,Male,5.0,21
79,Other,3.0,197
33,Male,4.0,184
71,Female,4.0,37
38,Other,3.0,39
38,Other,4.0,24
6,Female,5.0,105
31,Female,2.0,28
51,Male,4.0,23
61,Female,5.0,26
21,Prefer not to say,3.0,50
30,Prefer not to say,3.0,107
14,Female,3.0,66
43,Male,5.0,15
13,Prefer not to say,1.0,60
29,Other,3.0,200
24,Male,4.0,20
19,Other,4.0,38
15,Female,5.0,33
20,Male,2.0,22
26,Male,2.0,53
66,Prefer not to say,5.0,69
28,Prefer not to say,4.0,27
40,Prefer not to say,4.0,46
22,Male,4.0,181
24,Prefer not to say,4.0,60
12,Female,3.0,131
19,Female,4.0,94
81,Female,3.0,97
82,Female,1.0,125
51,Male,,75
28,Other,4.0,23
51,Other,3.0,41
22,Other,2.0,11
36,Male,4.0,82
88,Other,4.0,59
46,Female,2.0,43
41,Male,4.0,44
37,Other,4.0,49
5,Male,4.0,146
31,Other,5.0,36
21,Male,5.0,8
50,Prefer not to say,3.0,72
83,Female,4.0,112
82,Prefer not to say,5.0,33
38,Other,4.0,46
7,Male,1.0,24
60,Prefer not to say,2.0,64
16,Prefer not to say,2.0,60
30,Female,3.0,38
28,Prefer not to say,5.0,77
64,Female,5.0,4
62,Female,5.0,109
67,Male,3.0,39
12,Prefer not to say,3.0,66
80,Prefer not to say,5.0,99
77,Male,,115
30,Prefer not to say,5.0,34
62,Female,4.0,33
42,Male,4.0,120
53,Prefer not to say,5.0,44
47,Prefer not to say,2.0,85
63,Female,4.0,88
87,Other,2.0,52
25,Prefer not to say,5.0,51
17,Female,4.0,49
7,Male,5.0,8
36,Prefer not to say,4.0,61
25,Prefer not to say,,131
18,Male,3.0,31
12,Other,4.0,49
11,Male,3.0,30
87,Male,4.0,55
63,Female,5.0,63
6,Prefer not to say,4.0,43
73,Female,4.0,133
48,Prefer not to say,3.0,78
70,Male,5.0,44
22,Female,,65
83,Female,3.0,37
20,Prefer not to say,3.0,26
16,Other,4.0,45
64,Male,4.0,61
58,Male,4.0,109
44,Prefer not to say,4.0,98
47,Other,4.0,57
26,Female,3.0,9
8,Male,3.0,60
80,Prefer not to say,1.0,51
25,Prefer not to say,1.0,22
27,Other,1.0,61
46,Other,4.0,1
45,Male,3.0,54
20,Female,4.0,20
40,Female,,13
21,Male,5.0,83
58,Female,4.0,16
86,Other,3.0,26
11,Prefer not to say,4.0,114
45,Other,1.0,80
66,Male,2.0,5
88,Male,4.0,192
61,Male,2.0,79
37,Prefer not to say,4.0,87
30,Male,4.0,49
28,Prefer not to say,4.0,27
35,Other,5.0,47
31,Prefer not to say,3.0,30
53,Prefer not to say,3.0,44
77,Prefer not to say,4.0,25
70,Male,3.0,31
74,Female,1.0,64
35,Prefer not to say,4.0,67
29,Prefer not to say,5.0,62
20,Prefer not to say,4.0,64
10,Female,3.0,14
73,Male,3.0,65
21,Male,3.0,81
13,Female,4.0,26
66,Male,5.0,25
17,Male,5.0,32
11,Female,3.0,80
22,Prefer not to say,4.0,62
49,Female,,84
28,Other,,108
59,Female,4.0,62
36,Other,5.0,98
11,Prefer not to say,4.0,57
24,Prefer not to say,3.0,3
23,Prefer not to say,1.0,25
66,Prefer not to say,5.0,18
18,Male,3.0,52
36,Other,5.0,85
13,Other,5.0,112
53,Male,4.0,55
88,Female,5.0,46
20,Male,,40
28,Other,4.0,87
34,Female,4.0,48
12,Female,5.0,32
83,Other,4.0,124
14,Other,5.0,32
40,Other,5.0,13
28,Male,3.0,60
12,Prefer not to say,4.0,138
5,Female,2.0,147
78,Other,4.0,141
78,Female,3.0,304
37,Female,5.0,141
35,Male,5.0,18
81,Female,2.0,43
66,Male,3.0,50
39,Prefer not to say,2.0,32
48,Female,5.0,53
51,Female,2.0,110
36,Other,4.0,17
67,Female,4.0,35
26,Male,4.0,16
11,Other,2.0,80
10,Prefer not to say,3.0,193
45,Other,5.0,139
84,Male,4.0,25
16,Prefer not to say,2.0,27
77,Prefer not to say,4.0,77
44,Prefer not to say,3.0,34
73,Other,3.0,32
62,Male,4.0,144
7,Male,3.0,36
47,Male,1.0,116
78,Other,4.0,50
12,Other,4.0,51
77,Male,3.0,72
17,Other,4.0,122
60,Other,5.0,141
23,Female,3.0,172
27,Female,2.0,127
47,Male,4.0,48
28,Prefer not to say,,98
7,Other,3.0,95
18,Prefer not to say,4.0,155
87,Male,4.0,187
37,Prefer not to say,3.0,53
31,Other,4.0,54
16,Prefer not to say,3.0,149
50,Prefer not to say,5.0,86
75,Female,1.0,27
50,Male,3.0,79
86,Male,4.0,77
20,Female,1.0,113
62,Male,4.0,67
18,Female,5.0,78
89,Other,2.0,12
47,Other,5.0,127
29,Female,3.0,49
19,Other,5.0,10
78,Other,3.0,87
34,Female,4.0,21
48,Male,5.0,26
13,Female,5.0,93
86,Female,5.0,42
15,Other,4.0,19
70,Prefer not to say,4.0,26
26,Prefer not to say,4.0,58
24,Female,4.0,150
33,Male,4.0,71
67,Other,3.0,59
45,Prefer not to say,4.0,72
80,Prefer not to say,4.0,24
87,Female,2.0,180
52,Male,4.0,22
31,Male,1.0,34
35,Female,5.0,11
29,Male,3.0,157
53,Male,5.0,21
74,Male,2.0,56
68,Prefer not to say,5.0,170
60,Other,4.0,29
11,Prefer not to say,5.0,72
74,Other,3.0,121
39,Prefer not to say,5.0,5
25,Male,3.0,42
51,Female,4.0,112
64,Other,3.0,20
21,Female,4.0,27
21,Prefer not to say,4.0,30
75,Prefer not to say,5.0,47
29,Other,4.0,42
38,Female,3.0,7
30,Male,4.0,82
10,Male,4.0,88
14,Male,4.0,74
85,Prefer not to say,4.0,59
82,Prefer not to say,5.0,18
7,Prefer not to say,2.0,18
63,Male,4.0,60
84,Other,4.0,32
73,Prefer not to say,4.0,21
52,Other,4.0,112
27,Other,,42
9,Male,5.0,99
60,Prefer not to say,3.0,42
42,Other,,35
86,Male,3.0,80
80,Female,3.0,128
89,Prefer not to say,3.0,106
11,Male,4.0,72
21,Other,5.0,38
13,Prefer not to say,3.0,28
79,Male,4.0,34
50,Female,,120
41,Prefer not to say,5.0,33
11,Female,2.0,25
21,Other,3.0,58
45,Prefer not to say,2.0,30
68,Female,5.0,92
87,Other,5.0,47
61,Other,5.0,92
89,Male,1.0,78
49,Male,4.0,16
77,Other,4.0,91
12,Other,4.0,29
14,Female,3.0,23
58,Female,5.0,15
70,Female,,65
48,Other,4.0,17
52,Male,2.0,59
75,Female,2.0,77
6,Female,4.0,47
84,Female,5.0,2
10,Prefer not to say,3.0,57
84,Other,,33
49,Female,5.0,80
14,Male,1.0,72
13,Female,2.0,69
36,Prefer not to say,1.0,30
6,Other,5.0,43
25,Male,4.0,37
7,Prefer not to say,4.0,72
88,Male,4.0,94
27,Male,3.0,94
41,Male,2.0,81
76,Other,5.0,75
40,Other,4.0,65
18,Female,2.0,49
19,Male,,29
39,Other,4.0,16
26,Male,4.0,98
51,Male,5.0,134
40,Prefer not to say,5.0,47
19,Male,5.0,57
86,Male,4.0,33
62,Prefer not to say,4.0,92
35,Other,4.0,43
45,Other,3.0,63
78,Prefer not to say,3.0,83
82,Female,4.0,11
30,Male,5.0,51
87,Female,4.0,77
34,Other,3.0,4
16,Male,4.0,59
35,Prefer not to say,1.0,45
86,Female,4.0,85
6,Other,3.0,72
82,Other,4.0,3
24,Female,2.0,71
62,Female,5.0,79
24,Female,4.0,65
38,Prefer not to say,4.0,6
64,Female,2.0,67
38,Other,1.0,79
41,Male,2.0,81
71,Male,5.0,89
23,Prefer not to say,4.0,20
56,Female,5.0,49
48,Male,4.0,119
31,Other,4.0,62
42,Female,3.0,22
25,Female,2.0,26
88,Male,4.0,137
42,Prefer not to say,3.0,157
17,Other,5.0,91
25,Male,4.0,101
46,Male,2.0,30
52,Prefer not to say,4.0,33
50,Female,1.0,125
82,Prefer not to say,1.0,16
61,Prefer not to say,4.0,34
56,Prefer not to say,5.0,49
26,Male,5.0,79
21,Other,1.0,45
30,Male,4.0,128
43,Prefer not to say,4.0,120
75,Prefer not to say,3.0,75
67,Prefer not to say,3.0,209
55,Female,,26
34,Female,5.0,134
45,Female,1.0,52
